Step Time,Voltage,Current,Temperature,Capacity
00:00:07.801,4.16641,0.00000,24.18646,-0.00833
00:00:07.902,4.16641,0.00000,24.18646,-0.00833
00:00:08.002,4.16641,0.00000,24.18646,-0.00833
00:00:08.101,4.16658,0.00000,24.18646,-0.00833
00:00:08.202,4.16658,0.00000,24.18646,-0.00833
00:00:08.302,4.16658,0.00000,24.18646,-0.00833
00:00:08.401,4.16675,0.00000,24.18646,-0.00833
00:00:08.502,4.16675,0.00000,24.18646,-0.00833
00:00:08.602,4.16675,0.00000,24.18646,-0.00833
00:00:08.701,4.16692,0.00000,24.18646,-0.00833
00:00:08.803,4.16692,0.00000,24.18646,-0.00833
00:00:08.901,4.16692,0.00000,24.18646,-0.00833
00:00:09.001,4.16708,0.00000,24.18646,-0.00833
00:00:09.102,4.16708,0.00000,24.29162,-0.00833
00:00:09.203,4.16708,0.00000,24.29162,-0.00833
00:00:09.302,4.16725,0.00000,24.29162,-0.00833
00:00:09.402,4.16725,0.00000,24.29162,-0.00833
00:00:09.503,4.16725,0.00000,24.29162,-0.00833
00:00:09.601,4.16725,0.00000,24.29162,-0.00833
00:00:09.702,4.16742,0.00000,24.29162,-0.00833
00:00:09.803,4.16742,0.00000,24.29162,-0.00833
00:00:09.902,4.16742,0.00000,24.29162,-0.00833
00:00:10.000,4.16759,0.00000,24.18646,-0.00833
00:00:10.101,4.16759,0.00000,24.18646,-0.00833
00:00:10.202,4.16759,0.00000,24.18646,-0.00833
00:00:10.301,4.16759,0.00000,24.18646,-0.00833
00:00:10.401,4.16776,0.00000,24.18646,-0.00833
00:00:10.503,4.16776,0.00000,24.18646,-0.00833
00:00:10.600,4.16776,0.00000,24.18646,-0.00833
00:00:10.701,4.16793,0.00000,24.18646,-0.00833
00:00:10.800,4.16793,0.00000,24.18646,-0.00833
00:00:10.901,4.16793,0.00000,24.18646,-0.00833
00:00:11.002,4.16793,0.00000,24.18646,-0.00833
00:00:11.103,4.16810,0.00000,24.18646,-0.00833
00:00:11.202,4.16810,0.00000,24.18646,-0.00833
00:00:11.302,4.16810,0.00000,24.18646,-0.00833
00:00:11.402,4.16810,0.00000,24.18646,-0.00833
00:00:11.501,4.16826,0.00000,24.18646,-0.00833
00:00:11.603,4.16826,0.00000,24.18646,-0.00833
00:00:11.701,4.16826,0.00000,24.18646,-0.00833
00:00:11.802,4.16826,0.00000,24.18646,-0.00833
00:00:11.902,4.16826,0.00000,24.18646,-0.00833
00:00:12.003,4.16843,0.00000,24.18646,-0.00833
00:00:12.102,4.16843,0.00000,24.18646,-0.00833
00:00:12.202,4.16843,0.00000,24.18646,-0.00833
00:00:12.303,4.16843,0.00000,24.18646,-0.00833
00:00:12.402,4.16860,0.00000,24.18646,-0.00833
00:00:12.502,4.16860,0.00000,24.18646,-0.00833
00:00:12.602,4.16860,0.00000,24.18646,-0.00833
00:00:12.702,4.16860,0.00000,24.18646,-0.00833
00:00:12.802,4.16877,0.00000,24.08130,-0.00833
00:00:12.902,4.16877,0.00000,24.08130,-0.00833
00:00:13.001,4.16877,0.00000,24.08130,-0.00833
00:00:13.102,4.16877,0.00000,24.08130,-0.00833
00:00:13.203,4.16877,0.00000,24.08130,-0.00833
00:00:13.301,4.16894,0.00000,24.08130,-0.00833
00:00:13.403,4.16894,0.00000,24.08130,-0.00833
00:00:13.503,4.16894,0.00000,24.08130,-0.00833
00:00:13.602,4.16894,0.00000,24.08130,-0.00833
00:00:13.701,4.16894,0.00000,24.08130,-0.00833
00:00:13.802,4.16911,0.00000,24.08130,-0.00833
00:00:13.903,4.16911,0.00000,24.08130,-0.00833
00:00:14.002,4.16911,0.00000,24.08130,-0.00833
00:00:14.102,4.16911,0.00000,24.08130,-0.00833
00:00:14.203,4.16911,0.00000,24.08130,-0.00833
00:00:14.302,4.16911,0.00000,24.08130,-0.00833
00:00:14.403,4.16928,0.00000,24.08130,-0.00833
00:00:14.500,4.16928,0.00000,24.08130,-0.00833
00:00:14.601,4.16928,0.00000,24.08130,-0.00833
00:00:14.701,4.16928,0.00000,24.08130,-0.00833
00:00:14.802,4.16928,0.00000,24.08130,-0.00833
00:00:14.901,4.16944,0.00000,24.08130,-0.00833
00:00:15.001,4.16944,0.00000,24.08130,-0.00833
00:00:15.102,4.16944,0.00000,24.08130,-0.00833
00:00:15.202,4.16944,0.00000,24.18646,-0.00833
00:00:15.303,4.16944,0.00000,24.18646,-0.00833
00:00:15.400,4.16944,0.00000,24.18646,-0.00833
00:00:15.503,4.16961,0.00000,24.18646,-0.00833
00:00:15.601,4.16961,0.00000,24.18646,-0.00833
00:00:15.700,4.16961,0.00000,24.18646,-0.00833
00:00:15.802,4.16961,0.00000,24.18646,-0.00833
00:00:15.903,4.16961,0.00000,24.18646,-0.00833
00:00:16.003,4.16961,0.00000,24.08130,-0.00833
00:00:16.102,4.16978,0.00000,24.08130,-0.00833
00:00:16.202,4.16978,0.00000,24.08130,-0.00833
00:00:16.301,4.16978,0.00000,24.08130,-0.00833
00:00:16.402,4.16978,0.00000,24.08130,-0.00833
00:00:16.500,4.16978,0.00000,24.08130,-0.00833
00:00:16.602,4.16978,0.00000,24.08130,-0.00833
00:00:16.703,4.16978,0.00000,24.08130,-0.00833
00:00:16.802,4.16995,0.00000,24.08130,-0.00833
00:00:16.902,4.16995,0.00000,24.08130,-0.00833
00:00:17.002,4.16995,0.00000,24.08130,-0.00833
00:00:17.102,4.16995,0.00000,24.08130,-0.00833
00:00:17.202,4.16995,0.00000,24.08130,-0.00833
00:00:17.300,4.16995,0.00000,24.08130,-0.00833
00:00:17.402,4.17012,0.00000,24.08130,-0.00833
00:00:17.502,4.17012,0.00000,24.08130,-0.00833
00:00:17.602,4.17012,0.00000,24.08130,-0.00833
00:00:17.701,4.17012,0.00000,24.08130,-0.00833
00:00:17.802,4.17012,0.00000,24.08130,-0.00833
00:00:17.902,4.17012,0.00000,24.08130,-0.00833
00:00:18.001,4.17012,0.00000,24.08130,-0.00833
00:00:18.102,4.17029,0.00000,24.08130,-0.00833
00:00:18.202,4.17029,0.00000,24.08130,-0.00833
00:00:18.301,4.17029,0.00000,24.08130,-0.00833
00:00:18.402,4.17029,0.00000,24.08130,-0.00833
00:00:18.502,4.17029,0.00000,24.08130,-0.00833
00:00:18.601,4.17029,0.00000,24.08130,-0.00833
00:00:18.702,4.17029,0.00000,24.08130,-0.00833
00:00:18.802,4.17045,0.00000,24.08130,-0.00833
00:00:18.902,4.17045,0.00000,24.08130,-0.00833
00:00:19.002,4.17045,0.00000,24.08130,-0.00833
00:00:19.103,4.17045,0.00000,24.08130,-0.00833
00:00:19.203,4.17045,0.00000,24.08130,-0.00833
00:00:19.301,4.17045,0.00000,24.08130,-0.00833
00:00:19.402,4.17045,0.00000,24.08130,-0.00833
00:00:19.501,4.17045,0.00000,24.08130,-0.00833
00:00:19.602,4.17062,0.00000,24.08130,-0.00833
00:00:19.700,4.17062,0.00000,24.08130,-0.00833
00:00:19.802,4.17062,0.00000,24.08130,-0.00833
00:00:19.903,4.17062,0.00000,24.08130,-0.00833
00:00:20.001,4.17062,0.00000,24.08130,-0.00833
00:00:20.100,4.17062,0.00000,24.08130,-0.00833
00:00:20.200,4.17062,0.00000,24.08130,-0.00833
00:00:20.301,4.17062,0.00000,24.08130,-0.00833
00:00:20.400,4.17079,0.00000,24.08130,-0.00833
00:00:20.501,4.17079,0.00000,24.08130,-0.00833
00:00:20.601,4.17079,0.00000,24.08130,-0.00833
00:00:20.701,4.17079,0.00000,24.18646,-0.00833
00:00:20.802,4.17079,0.00000,24.18646,-0.00833
00:00:20.903,4.17079,0.00000,24.18646,-0.00833
00:00:21.000,4.17079,0.00000,24.18646,-0.00833
00:00:21.103,4.17079,0.00000,24.18646,-0.00833
00:00:21.200,4.17079,0.00000,24.18646,-0.00833
00:00:21.302,4.17096,0.00000,24.18646,-0.00833
00:00:21.402,4.17096,0.00000,24.18646,-0.00833
00:00:21.501,4.17096,0.00000,24.18646,-0.00833
00:00:21.601,4.17096,0.00000,24.18646,-0.00833
00:00:21.700,4.17096,0.00000,24.18646,-0.00833
00:00:21.801,4.17096,0.00000,24.18646,-0.00833
00:00:21.901,4.17096,0.00000,24.18646,-0.00833
00:00:22.002,4.17096,0.00000,24.08130,-0.00833
00:00:22.102,4.17096,0.00000,24.08130,-0.00833
00:00:22.202,4.17113,0.00000,24.08130,-0.00833
00:00:22.301,4.17113,0.00000,24.08130,-0.00833
00:00:22.401,4.17113,0.00000,24.08130,-0.00833
00:00:22.502,4.17113,0.00000,24.08130,-0.00833
00:00:22.603,4.17113,0.00000,24.08130,-0.00833
00:00:22.700,4.17113,0.00000,24.08130,-0.00833
00:00:22.800,4.17113,0.00000,24.08130,-0.00833
00:00:22.903,4.17113,0.00000,24.08130,-0.00833
00:00:23.000,4.17113,0.00000,24.08130,-0.00833
00:00:23.101,4.17113,0.00000,24.08130,-0.00833
00:00:23.203,4.17130,0.00000,24.08130,-0.00833
00:00:23.301,4.17130,0.00000,24.08130,-0.00833
00:00:23.402,4.17130,0.00000,24.08130,-0.00833
00:00:23.501,4.17130,0.00000,24.08130,-0.00833
00:00:23.603,4.17130,0.00000,24.08130,-0.00833
00:00:23.700,4.17130,0.00000,24.08130,-0.00833
00:00:23.801,4.17130,0.00000,24.08130,-0.00833
00:00:23.901,4.17130,0.00000,24.08130,-0.00833
00:00:24.001,4.17130,0.00000,24.08130,-0.00833
00:00:24.100,4.17130,0.00000,24.08130,-0.00833
00:00:24.201,4.17147,0.00000,24.08130,-0.00833
00:00:24.302,4.17147,0.00000,24.08130,-0.00833
00:00:24.403,4.17147,0.00000,24.08130,-0.00833
00:00:24.501,4.17147,0.00000,24.08130,-0.00833
00:00:24.601,4.17147,0.00000,24.08130,-0.00833
00:00:24.702,4.17147,0.00000,24.08130,-0.00833
00:00:24.801,4.17147,0.00000,24.08130,-0.00833
00:00:24.902,4.17147,0.00000,24.08130,-0.00833
00:00:25.001,4.17147,0.00000,24.08130,-0.00833
00:00:25.103,4.17147,0.00000,24.08130,-0.00833
00:00:25.200,4.17163,0.00000,24.08130,-0.00833
00:00:25.301,4.17163,0.00000,24.08130,-0.00833
00:00:25.403,4.17163,0.00000,24.18646,-0.00833
00:00:25.500,4.17163,0.00000,24.18646,-0.00833
00:00:25.602,4.17163,0.00000,24.18646,-0.00833
00:00:25.700,4.17163,0.00000,24.18646,-0.00833
00:00:25.801,4.17163,0.00000,24.18646,-0.00833
00:00:25.901,4.17163,0.00000,24.18646,-0.00833
00:00:26.003,4.17163,0.00000,24.18646,-0.00833
00:00:26.100,4.17163,0.00000,24.08130,-0.00833
00:00:26.201,4.17163,0.00000,24.08130,-0.00833
00:00:26.300,4.17180,0.00000,24.08130,-0.00833
00:00:26.400,4.17180,0.00000,24.18646,-0.00833
00:00:26.502,4.17180,0.00000,24.18646,-0.00833
00:00:26.601,4.17180,0.00000,24.18646,-0.00833
00:00:26.701,4.17180,0.00000,24.18646,-0.00833
00:00:26.803,4.17180,0.00000,24.18646,-0.00833
00:00:26.902,4.17180,0.00000,24.18646,-0.00833
00:00:27.002,4.17180,0.00000,24.18646,-0.00833
00:00:27.103,4.17180,0.00000,24.18646,-0.00833
00:00:27.202,4.17180,0.00000,24.18646,-0.00833
00:00:27.302,4.17180,0.00000,24.18646,-0.00833
00:00:27.400,4.17197,0.00000,24.18646,-0.00833
00:00:27.502,4.17197,0.00000,24.18646,-0.00833
00:00:27.602,4.17197,0.00000,24.18646,-0.00833
00:00:27.700,4.17197,0.00000,24.18646,-0.00833
00:00:27.802,4.17197,0.00000,24.18646,-0.00833
00:00:27.901,4.17197,0.00000,24.18646,-0.00833
